rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
21,Kira Langmaack & Julie Tiede,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,79KG,155KG,210KG,,,21
23,Julie Bjerregaard Jensen & Elvira Lauritzen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,87KG,165KG,190KG,,,23
24,Henriette Laursen & Ann-sophie Eriksen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,84KG,157KG,195KG,,,24
25,Ditte Juhl Nissen & Emily Pauly kok,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,78KG,160KG,195KG,,,25
26,Cecilie Dahl-wrønding & Charlotte Krøijer Hansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,77KG,149KG,200KG,,,26
27,Paulina Heine & Caroline Skyldal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,73KG,138KG,200KG,,,27
28,Maria Gonzalez & Shadi Javadian,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,70KG,155KG,183KG,,,28
29,Lise Ahm Jensen & Maria skyldal Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,76KG,145KG,185KG,,,29
30,Gitte Maria Kortsen Foget & Sara Juul Damgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,73KG,138KG,190KG,,,30
31,Svenja Tschannen & Jessica Bienz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,76KG,141KG,180KG,,,31
32,Kathrin Kammerer & Andrea Eskütt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,72KG,149KG,175KG,,,32
33,Anja Dyrholm & Katrine Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,71KG,139KG,185KG,,,33
34,Maria Standal & Viktoryia Shyshova,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,74KG,140KG,176KG,,,34
35,Katharina Raimann & Laura Olbrich,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,78KG,137KG,173KG,,,35
36,Sofie Engell & Line Skov,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,78KG,138KG,170KG,,,36
36,Camilla Blankenfeldt & Emilie Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,71KG,130KG,185KG,,,36
38,Line Husman & Julie Bygholm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,61KG,140KG,177KG,,,38
39,Jo-Ann Duus-Lund & Natalia Brungaard Kanstrup,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,70KG,128KG,165KG,,,39
40,Eva Hannes & Lisa-Sophia Zöllner,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,65KG,125KG,170KG,,,40
41,Sofie Louise Madsen & Emilie Madsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,64KG,120KG,175KG,,,41
42,Trine Knigge & Anja Kindtler,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,67KG,120KG,170KG,,,42
43,Natalie Bates & Kathrine Kloch,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,67KG,115KG,170KG,,,43
44,Melanie Jopp & Ronja Bubert,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,64KG,120KG,165KG,,,44
45,Lisa Greppi & Miriam Nicchi,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,75KG,133KG,139KG,,,45
46,Katarina  Leger & Selma Bodvarsdottir,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,66KG,87KG,129KG,,,46
47,Benedetta Puca & Sonia Serafini,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,61KG,76KG,141KG,,,47
48,alex faulkner & Hannah Peyton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,55KG,100KG,110KG,,,48
1,Mathias  Guss & Antonia Kottulinsky,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,1 (895KG),4 (9.554KM),2 (11:49),,,,,,7
2,Franco Bortoluzzi & Hilal Hamecher,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,3 (756KG),5 (9.504KM),4 (12:29),,,,,,12
3,Anton Stålhandske & Karolina Blomstergren,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,4 (742KG),11 (9.386KM),5 (12:57),,,,,,20
4,Sabrina Raahauge & Alexander Buchleitner,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,2 (800KG),14 (9.265KM),13 (13:37),,,,,,29
5,Sören Hein & Greta Mees,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,6 (708KG),16 (9.247KM),9 (13:22),,,,,,31
6,Oliver Toft Andersen & Siri Toft Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,15 (642KG),10 (9.4KM),7 (13:15),,,,,,32
7,Florian Kowalczyk & Nadine Henningsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,32 (585KG),1 (10.173KM),1 (11:46),,,,,,34
8,Daisy Taylor & Calum Upton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,10 (669KG),19 (9.182KM),6 (13:00),,,,,,35
8,Marco Bents & May-Brit Bents,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,18 (640KG),7 (9.475KM),10 (13:25),,,,,,35
10,Ditte Petersen & Dino Karaman,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,42 (551KG),2 (9.902KM),3 (12:22),,,,,,47
11,Pav Johal & Mark Robert Hassell,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,12 (655KG),27 (9.053KM),11 (13:34),,,,,,50
12,Cecilia Thomas & Victor Thorendal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,21 (636KG),9 (9.411KM),21 (14:16),,,,,,51
13,Lenna Heinrichs & Jacob Mikkelsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,33 (578KG),6 (9.498KM),14 (13:44),,,,,,53
14,Ninna  Skakon  & Thomas Korsgård Lund,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,5 (741KG),30 (9.005KM),19 (14:07),,,,,,54
15,Gaia Mannarella & Luca Cavicchiolo,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,31 (594KG),8 (9.437KM),20 (14:09),,,,,,59
16,Claudia Cristescu & Peter Jonas,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,27 (605KG),18 (9.209KM),16 (13:48),,,,,,61
16,Rikke Nielsen & Nicolai Bjerre Trolle,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,9 (690KG),26 (9.071KM),26 (14:29),,,,,,61
18,Marie-Gabrielle Rapatout & Louis-Arthur Meillier,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,7 (706KG),33 (8.978KM),22 (14:17),,,,,,62
19,Jose Luis Urueta & Emma Sandberg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,11 (665KG),46 (8.749KM),11 (13:34),,,,,,68
19,Peter Blaha & Jill Blaha,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,18 (640KG),42 (8.827KM),8 (13:20),,,,,,68
21,Merlin Aarna & Karl Mihkel Seenmaa,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,30 (595KG),21 (9.131KM),18 (14:05),,,,,,69
22,Nicklas Lohse & Freja Hartvig,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,22 (634KG),31 (8.985KM),17 (13:57),,,,,,70
23,giorgia foroni & davide aldrigo,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,35 (572KG),15 (9.253KM),23 (14:22),,,,,,73
24,Magdalena Podgórska & TOMASZ GAJEWSKI,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,29 (600KG),23 (9.081KM),30 (14:56),,,,,,82
25,Marjorie HESSE & Adrien Gomez,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,57 (476KG),13 (9.32KM),15 (13:46),,,,,,85
26,Nicole Johansson & Onur Gökdere,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,13 (650KG),29 (9.014KM),45 (16:10),,,,,,87
27,Philipp Peich & Rebecca Aust,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,39 (555KG),28 (9.035KM),25 (14:26),,,,,,92
28,Pearu-Paul Piperal & Anette-Marie Arula,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,14 (648KG),40 (8.829KM),42 (15:53),,,,,,96
29,ANNA KUZBIK & Andy Woodcock,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,16 (641KG),54 (8.647KM),27 (14:32),,,,,,97
30,Andre Dirks & Jennifer Dirks,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,53 (493KG),12 (9.349KM),34 (15:04),,,,,,99
31,frauke Hahn & Maik Burlage,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,58 (475KG),22 (9.109KM),23 (14:22),,,,,,103
32,Ditte Holm & Rasmus Tangvig,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,36 (571KG),39 (8.848KM),29 (14:41),,,,,,104
32,Jaqueline Gonzalez & Mustafa Gökce,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,28 (604KG),45 (8.754KM),31 (14:57),,,,,,104
34,Pierre-Yves CEREL & Salma MAHDOUB,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,16 (641KG),44 (8.797KM),47 (16:17),,,,,,107
35,Taia Jørgensen & Maximiliano Torriggino,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,20 (639KG),53 (8.65KM),36 (15:16),,,,,,109
36,Maria Fuhr & Rasmus Kristensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,69 (437KG),3 (9.791KM),38 (15:29),,,,,,110
37,Christopher Görwitz & Joana Dudeck,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,40 (553KG),25 (9.076KM),48 (16:19),,,,,,113
37,Lauren Witte & Alex Smith,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,23 (632KG),34 (8.976KM),56 (17:11),,,,,,113
39,Jenna Kadlubski & Sebastian Kadlubski,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,51 (504KG),36 (8.888KM),32 (15:01),,,,,,119
40,Camilla Osaland & Martin Brummerstedt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,25 (620KG),38 (8.865KM),60 (17:27),,,,,,123
41,Anna Leufstedt & Jakob Leufstedt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,50 (526KG),41 (8.828KM),33 (15:03),,,,,,124
41,Kenneth Korndrup & Stina Skov,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,34 (577KG),55 (8.634KM),35 (15:10),,,,,,124
43,Sabine Aahøj & daniel pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,40 (553KG),20 (9.144KM),65 (17:57),,,,,,125
44,Stine Sloth & Kim Hansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,66 (439KG),17 (9.216KM),43 (16:00),,,,,,126
45,Sven Marx & Samantha Siegert,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,65 (440KG),36 (8.888KM),28 (14:33),,,,,,129
46,Francoise GOMEZ & Melvyn Gomez,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,8 (700KG),76 (7.998KM),50 (16:23),,,,,,134
47,Anton Hirschauer & Britta Hirschauer,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,37 (565KG),48 (8.684KM),53 (16:46),,,,,,138
48,Frederik Lützhøft Petersen & Matilde Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,49 (531KG),52 (8.675KM),41 (15:49),,,,,,142
49,Janni Bragason & Jonas Holm Bragason,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,43 (550KG),56 (8.609KM),44 (16:06),,,,,,143
50,Lea Gansted & Lars Kroeyer Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,63 (443KG),24 (9.08KM),57 (17:17),,,,,,144
50,Lise Hemmingsen & Simon Winther Schor,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,24 (627KG),68 (8.325KM),52 (16:38),,,,,,144
50,Emil Westerlind & Maja Westerlind,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,46 (540KG),58 (8.588KM),40 (15:43),,,,,,144
53,Maria Echeverry & Leonardo Pinto,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,43 (550KG),51 (8.678KM),54 (16:58),,,,,,148
54,Marek Niedenhoff & Janina Kleemann,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,75 (408KG),35 (8.903KM),39 (15:36),,,,,,149
55,Christophe Amadieu & Corinne Nussbaumer,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,56 (482KG),49 (8.679KM),49 (16:21),,,,,,154
56,Patrick Bengtsen & Tina Bengtsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,46 (540KG),59 (8.577KM),51 (16:34),,,,,,156
57,caroline aae-hartwig & Lasse Aae-Hartwig,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,26 (613KG),74 (8.028KM),58 (17:19),,,,,,158
58,Jonas Wiberg & Cecilia Wiberg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,73 (413KG),32 (8.979KM),55 (17:10),,,,,,160
59,Quentin Hilty & Thiefaine Bernard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,52 (497KG),63 (8.464KM),46 (16:14),,,,,,161
60,Tobias Klaus & Tanja Böttcher,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,66 (439KG),60 (8.544KM),37 (15:18),,,,,,163
61,Linda Kannuberg & Simon Tykgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,48 (536KG),57 (8.595KM),69 (18:12),,,,,,174
62,Martin Soland & Giulia Maria Sangiorgi,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,45 (546KG),71 (8.274KM),63 (17:45),,,,,,179
63,Lucy Dickinson & Mark Dickinson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,72 (424KG),49 (8.679KM),60 (17:27),,,,,,181
63,Rachael Tindall & Liam TINDALL,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,37 (565KG),78 (6.488KM),66 (18:00),,,,,,181
65,Victor Mielche Zinck & Louise Mielche Zinck,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,59 (470KG),65 (8.457KM),62 (17:39),,,,,,186
66,Henriette Berg & Daniel Berg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,55 (483KG),68 (8.325KM),68 (18:07),,,,,,191
66,Bex Minchin-Hepburn & Andrew Hepburn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,60 (458KG),67 (8.327KM),64 (17:53),,,,,,191
68,Amalie Lundholt & Jens Christian Lundholt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,78 (365KG),47 (8.708KM),67 (18:01),,,,,,192
69,Mikkel Dysted & Sharon Nalweyiso,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,74 (412KG),43 (8.823KM),76 (21:25),,,,,,193
70,Klara Loessl & Abel Ridgewell,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,62 (445KG),62 (8.517KM),74 (19:56),,,,,,198
71,Giulia Lombardo & Burak Culha,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,61 (448KG),64 (8.46KM),75 (20:20),,,,,,200
72,Andrés Fritzbøger & Helle Margit Albrechtsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,54 (488KG),75 (8.011KM),73 (19:52),,,,,,202
72,Steph Hannen & Lorenzo Ottaviani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,64 (441KG),61 (8.525KM),77 (22:02),,,,,,202
74,Anders Berendt Svendsen & Camilla Christensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,76 (393KG),70 (8.295KM),59 (17:20),,,,,,205
75,Jes Kortsen & Hiam Ata abdelghani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,68 (438KG),72 (8.244KM),70 (18:33),,,,,,210
76,Christoffer Frydkjær & Mette Lundbech Frydkjær,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,70 (425KG),73 (8.143KM),71 (19:37),,,,,,214
77,Maja Sand-Grimnitz & Henrik Sand-Grimnitz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,77 (368KG),66 (8.453KM),72 (19:43),,,,,,215
78,Anton SARIEV & Devi Patel,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX,Overall,70 (425KG),77 (7.928KM),78 (24:01),,,,,,225
1,Miles Canning & Jack Waters,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,194KG,355KG,380KG,,,1
2,Dave Lovelock & Alex Pope,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,180KG,325KG,390KG,,,2
3,Jihad Watt & Marcus Lowe,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,168KG,330KG,385KG,,,3
4,Robert Brown & Robbie Campbell,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,150KG,300KG,370KG,,,4
5,Jesper Gudemoos Jakobsen & Mick Petersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,185KG,295KG,325KG,,,5
6,Seb Boak-Smart & William Shepherd,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,163KG,310KG,330KG,,,6
7,Mikkel Christensen & Nicolai Fick Sørensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,155KG,310KG,335KG,,,7
7,Jesper Skov Christensen & Jacob Overgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,160KG,290KG,350KG,,,7
9,Omar Baritello & Ben Elping,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,168KG,280KG,350KG,,,9
10,Chris Martin Pedersen & Thomas Frøsig Larsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,175KG,300KG,320KG,,,10
11,Lars Dettenkofer & Moritz Malzahn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,290KG,350KG,,,11
11,Mattias Allgren & Johan Flobecker,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,290KG,350KG,,,11
13,younes lahrech & Patiu Rabiu,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,170KG,260KG,350KG,,,13
14,Robin Eidtmann & Thilo Kristen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,272KG,360KG,,,14
15,Jonas Lucich & Steffen Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,152KG,270KG,350KG,,,15
16,Nicolas Miranda Furtado & Ross Mark,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,148KG,290KG,330KG,,,16
17,Callum Wilson & Cameron Neale,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,142KG,290KG,335KG,,,17
18,Theis Johannessen & Robin Jauer,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,140KG,270KG,351KG,,,18
19,Lewis long & Alex Fagen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,131KG,275KG,353KG,,,19
20,Tyler Alexander & Remi Waucquier,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,163KG,300KG,291KG,,,20
21,Nicklas Tofte & Morten dahl,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,153KG,255KG,345KG,,,21
22,Antoine Mansencal & Konstantin Knobloch,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,143KG,260KG,345KG,,,22
23,Morten Nielsen & Carsten Bjørnskov,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,160KG,270KG,310KG,,,23
23,Christoph Raum & Phillip Meißner,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,150KG,260KG,330KG,,,23
25,Frederik Sommer & Brian Henriksen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,255KG,335KG,,,25
25,Russell Quek & Gerald Yong,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,125KG,260KG,350KG,,,25
25,Ashley Reed & Callum Alcroft,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,155KG,250KG,330KG,,,25
25,Thomas Assoignon & Hélian Prats,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,250KG,340KG,,,25
29,Svend Burchardt & René Mikkelsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,158KG,252KG,316KG,,,29
30,Nicolai Rossen & Jonas Wachmann Seelhorst,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,135KG,300KG,290KG,,,30
31,Jordi Goetstouwers & Peter Klima,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,134KG,275KG,315KG,,,31
32,Nikola Ciric & Davorin Canak,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,130KG,270KG,320KG,,,32
33,Martin Held & Tobias Ståhl,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,148KG,250KG,320KG,,,33
34,Robert Walker & Ewan Stewart,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,270KG,300KG,,,34
35,Péter Alács & Bálint Juhász,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,240KG,320KG,,,35
35,Bjarke Kovshøj & Andreas Steinberg,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,260KG,300KG,,,35
37,Lucas Kjærgaard & Casper Gregers,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,131KG,250KG,320KG,,,37
38,Mehmet yaşar Şahin & bekir şengül,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,145KG,250KG,303KG,,,38
39,Peter Jensen & Jarl Runge Madsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,136KG,255KG,305KG,,,39
40,Kim Müller Andersen & Søren Hansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,135KG,200KG,355KG,,,40
41,David Knudsen & Jakob Dahl-Wrønding,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,148KG,250KG,290KG,,,41
42,Piotr Kaczor & Marcin Rutkowski,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,120KG,250KG,315KG,,,42
43,Gustav Silberbrandt & Asbjørn Kerrn-Jespersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,116KG,250KG,315KG,,,43
44,Ali Campbell-Birkett & Rob Fearn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,111KG,250KG,307KG,,,44
45,Michael Ricatto & Sam Baza,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,134KG,220KG,310KG,,,45
46,Dario Miraglia & Edvardas Kazragis,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,143KG,230KG,290KG,,,46
47,Christian Rath & Brian Kadrovic-Krusbo,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,130KG,230KG,300KG,,,47
47,Simon Glob & William Pokriva,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Male,ATHX,Strength,,,,140KG,210KG,310KG,,,47
